candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason,free_self_hosted_verification,source_or_reference,external_dependency,cost_policy
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__risk-taxonomy,risk taxonomy,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether risk taxonomy improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__decision-taxonomy,decision taxonomy,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether decision taxonomy improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__source-taxonomy,source taxonomy,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether source taxonomy improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__rdf-owl-candidate,RDF/OWL candidate,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether RDF/OWL candidate improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__skos-taxonomy,SKOS taxonomy,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether SKOS taxonomy improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__canonical-entity-registry,canonical entity registry,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether canonical entity registry improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__alias-resolution,alias resolution,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether alias resolution improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__relation-schema,relation schema,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether relation schema improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__ontology-validation,ontology validation,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether ontology validation improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__evidence-graph,evidence graph,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether evidence graph improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__claim-graph,claim graph,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether claim graph improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,hallucination; unsupported claims,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__decision-graph,decision graph,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether decision graph improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__source-to-claim-edges,source-to-claim edges,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether source-to-claim edges improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,hallucination; unsupported claims,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__claim-to-recommendation-edges,claim-to-recommendation edges,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether claim-to-recommendation edges improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,hallucination; unsupported claims,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__contradiction-edges,contradiction edges,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether contradiction edges improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,source conflict,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-36-advanced-graphrag-and-ontology-guided-retrieval__explainable-recommendation-graph,explainable recommendation graph,8.36 Advanced GraphRAG and Ontology-Guided Retrieval,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether explainable recommendation graph improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://github.com/microsoft/graphrag,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-37-long-context-context-packing-and-hierarchical-retrieval__longrag,LongRAG,"8.37 Long-Context, Context Packing and Hierarchical Retrieval",DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LongRAG improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://arxiv.org/abs/2312.10997,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-37-long-context-context-packing-and-hierarchical-retrieval__long-context-direct-reading,long-context direct reading,"8.37 Long-Context, Context Packing and Hierarchical Retrieval",DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether long-context direct reading improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://arxiv.org/abs/2312.10997,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-37-long-context-context-packing-and-hierarchical-retrieval__rag-long-context-hybrid,RAG + long-context hybrid,"8.37 Long-Context, Context Packing and Hierarchical Retrieval",DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether RAG + long-context hybrid improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://arxiv.org/abs/2312.10997,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-37-long-context-context-packing-and-hierarchical-retrieval__full-document-pass,full-document pass,"8.37 Long-Context, Context Packing and Hierarchical Retrieval",DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether full-document pass improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://arxiv.org/abs/2312.10997,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-37-long-context-context-packing-and-hierarchical-retrieval__selected-document-full-read,selected-document full read,"8.37 Long-Context, Context Packing and Hierarchical Retrieval",DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether selected-document full read improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://arxiv.org/abs/2312.10997,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-37-long-context-context-packing-and-hierarchical-retrieval__retrieve-then-read-full-document,retrieve-then-read-full-document,"8.37 Long-Context, Context Packing and Hierarchical Retrieval",DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether retrieve-then-read-full-document improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,https://arxiv.org/abs/2312.10997,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
