event_id,resolved_family,independence_cluster_id,title,slug,semantic_end_utc,asof_state,jurisdiction,primary_source_route,linked_asset,linked_asset_mapping_state,linked_asset_mapping_basis,revelation_state,revelation_precision,public_revelation_utc,safe_cutoff_utc,revelation_source_type,revelation_source_url,revelation_response_sha256,resolution_state,resolution_source_type,resolution_source_url,resolution_response_sha256,resolution_ambiguous,asset_data_state,asset_data_first_date,asset_data_last_date,asset_data_rows,asset_data_response_sha256,mandatory_account_gated_dependency,mandatory_field_state,adjudication_notes
652256,FDA_FINAL_PDUFA_DECISION,3b3954dc310841ac037f18ca,FDA approves Outlook Therapeutics' ONS-5010?,fda-approves-outlook-therapeutics-ons-5010-07-29-2026,2026-07-29T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
382921,FDA_FINAL_PDUFA_DECISION,51b91933dfb6d4f6e54398db,FDA approves Sanofi’s Subcutaneous Sarclisa?,fda-approves-sanofis-sarclisa,2026-04-23T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652146,FDA_FINAL_PDUFA_DECISION,1408ee7ca0de0b6707951959,FDA approves Sanofi's Subcutaneous Sarclisa?,fda-approves-sanofi-subcutaneous-sarclisa-07-23-2026,2026-07-23T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
6089,FDA_FINAL_PDUFA_DECISION,d6b8563b4b913702f7e49408,Will Pfizer's COVID-19 vaccine be the first to receive FDA approval or Emergency Use Authorization (EUA)?,will-pfizer-s-covid-19-vaccine-be-the-first-to-receive-fda-approval-or-emergency-use-authorization-eua,2022-02-08T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
556033,FDA_FINAL_PDUFA_DECISION,8418fde49ea1d74d15b76d92,FDA approves Arcalyst technology transfer?,fda-approves-kiniksa-regeneron-arcalyst-06-19-2026,2026-06-19T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
555980,FDA_FINAL_PDUFA_DECISION,01f84828dad3fa3d86782667,FDA approves Vepdegestrant?,fda-approves-arvinas-vepdegestrant-06-05-2026,2026-06-05T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
382447,FDA_FINAL_PDUFA_DECISION,821fe6553e4b76ebf34109ce,FDA approves a psychedelic for medical use in 2026?,fda-approves-a-psychedelic-for-medical-use-in-2026,2026-12-31T00:00:00Z,RIGHT_CENSORED_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,RIGHT_CENSORED_ASOF,,,,,,,RIGHT_CENSORED_ASOF,,,,false,RIGHT_CENSORED_ASOF,,,,,false,PASS,
34552,FDA_FINAL_PDUFA_DECISION,037fcc2fb089b154b83d19f8,FDA approves PTC Therapeutics’ Vatiquinone for Friedreich’s ataxia?,fda-approves-ptc-therapeutics-vatiquinone-for-friedreichs-ataxia-by-august-31,2025-08-19T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
431125,FDA_FINAL_PDUFA_DECISION,a977ce071a9cb995762158d4,FDA approves Daiichi Sankyo & AstraZeneca's Enhertu?,fda-approves-daiichi-sankyo-astrazenecas-enhertu,2026-05-18T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652097,FDA_FINAL_PDUFA_DECISION,c5f192cc783a1274f847fd93,FDA approves Corcept Therapeutics' Relacorilant?,fda-approves-corcept-therapeutics-relacorilant-07-11-2026,2026-07-11T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34565,FDA_FINAL_PDUFA_DECISION,7a131f1a7b2818c024c6e035,FDA approves Leqembi auto-injection for early Alzheimer’s?,fda-approves-leqembi-auto-injection-for-early-alzheimers-by-august-31,2025-08-31T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34570,FDA_FINAL_PDUFA_DECISION,1de2125d996966dfebb09651,FDA approves UX111?,fda-approves-ux111,2025-08-18T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
503876,FDA_FINAL_PDUFA_DECISION,89fdecc973cbcb19b3ef8a50,FDA approves Cingulate's Ctx-1301?,fda-approves-cingulates-ctx-1301,2026-05-31T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652095,FDA_FINAL_PDUFA_DECISION,818f7dfd896e0b83ec875468,FDA approves Vera Therapeutics' Atacicept?,fda-approves-vera-therapeutics-atacicept-07-07-2026,2026-07-07T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
400511,FDA_FINAL_PDUFA_DECISION,6fb78d0f5abcd97188c3fa82,FDA approves Sanofi's Tzield?,fda-approves-sanofis-tzield,2026-04-29T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652131,FDA_FINAL_PDUFA_DECISION,1e2a4079673de87ed521fc98,FDA approves Elevar Therapeutics' Rivoceranib + camrelizumab?,fda-approves-elevar-therapeutics-rivoceranib-camrelizumab-07-23-2026,2026-07-23T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652185,FDA_FINAL_PDUFA_DECISION,9ff1d6c9de38da03568a2098,FDA approves MannKind's FUROSCIX ReadyFlow Autoinjector?,fda-approves-mannkind-furoscix-readyflow-autoinjector-07-26-2026,2026-07-26T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652233,FDA_FINAL_PDUFA_DECISION,eee75fa3c7e012b49eea89c8,FDA approves Viatris' low-dose estrogen weekly patch?,fda-approves-viatris-low-dose-estrogen-weekly-patch-07-30-2026,2026-07-30T17:59:56.626000Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
158107,FDA_FINAL_PDUFA_DECISION,4258b42a8a85eb947a824b57,FDA approves Retatrutide this year?,fda-approves-retatrutide-this-year,2026-12-31T00:00:00Z,RIGHT_CENSORED_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,RIGHT_CENSORED_ASOF,,,,,,,RIGHT_CENSORED_ASOF,,,,false,RIGHT_CENSORED_ASOF,,,,,false,PASS,
4334,FDA_FINAL_PDUFA_DECISION,b751a2077b707d6b1da492b9,"Will Johnson and Johnson's COVID-19 vaccine receive FDA approval or Emergency Use Authorization (EUA) by March 15, 2021?",will-johnson-and-johnson-s-covid-19-vaccine-receive-fda-approval-or-emergency-use-authorization-eua-by-march-15-2021,2021-03-15T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34549,FDA_FINAL_PDUFA_DECISION,324ef196a3019ff47e31cc99,FDA approves Insmed’s Brensocatib for bronchiectasis?,fda-approves-insmeds-brensocatib-for-bronchiectasis-by-august-31,2025-08-12T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
4694,FDA_FINAL_PDUFA_DECISION,26d17ec5ba68026a20d00351,Will any of the COVID vaccines be granted full FDA approval by September 1?,will-any-of-the-covid-vaccines-be-granted-full-fda-approval-by-september-1,2021-09-01T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
400481,FDA_FINAL_PDUFA_DECISION,8063eb9a98b99f78d4f08153,FDA approves Sanofi's Dupixent?,fda-approves-sanofis-dupixent,2026-04-27T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
556116,FDA_FINAL_PDUFA_DECISION,2d8512750cbc369052792ac9,FDA approves Viridian Therapeutics' Veligrotug?,fda-approves-viridian-therapeutics-veligrotug-06-30-2026,2026-06-30T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34548,FDA_FINAL_PDUFA_DECISION,672399543a8a2bd7c91eb35c,FDA approves PharmaTher Holdings’ Ketamine?,fda-approves-pharmather-holdings-ketamine-by-august-31,2025-08-09T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34547,FDA_FINAL_PDUFA_DECISION,75fb4bf0a523949da39527d8,FDA approves LENZ Therapeutics’ LNZ100 for presbyopia by August 31?,fda-approves-lenz-therapeutics-lnz100-for-presbyopia-by-august-31,2025-08-08T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
4810,FDA_FINAL_PDUFA_DECISION,bf530d4379bb6e878c8ce409,Will any of the COVID vaccines be granted full FDA approval by December 1?,will-any-of-the-covid-vaccines-be-granted-full-fda-approval-by-december-1,2021-12-01T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
555997,FDA_FINAL_PDUFA_DECISION,9d35f5d8868e4f799a6ed943,FDA approves Camurus' Oclaiz?,fda-approves-camurus-oclaiz-06-10-2026,2026-06-10T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34558,FDA_FINAL_PDUFA_DECISION,9a668ce823b69f5bb6e2c827,FDA approves Sanofi’s Rilzabrutinib for immune thrombocytopenia?,fda-approves-sanofis-rilzabrutinib-for-immune-thrombocytopenia-by-august-31,2025-08-29T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
3720,FDA_FINAL_PDUFA_DECISION,8c138056a95c764c38c6ba97,Will the FDA give emergency use authorization or otherwise approve Paxlovid before 2022?,will-the-fda-give-emergency-use-authorization-or-otherwise-approve-paxlovid-before-2022,2022-01-01T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
503854,FDA_FINAL_PDUFA_DECISION,a9c4365b3470734963665dd8,FDA approves MannKind's Afrezza?,fda-approves-mannkinds-afrezza,2026-05-29T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
431116,FDA_FINAL_PDUFA_DECISION,bb2cff0a14f572e623d76151,FDA approves argenx's Vyvgart?,fda-approves-argenxs-vyvgart,2026-05-10T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
556012,FDA_FINAL_PDUFA_DECISION,a40dfe5684db32af4b03cc3d,FDA approves GSK & Spero Therapeutics' Tebipenem HBr?,fda-approves-gsk-spero-therapeutics-tebipenem-hbr-06-18-2026,2026-06-18T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
3018,FDA_FINAL_PDUFA_DECISION,00356d79ff892f0e1b1b8f8c,"Will AstraZeneca's COVID-19 vaccine receive FDA approval or Emergency Use Authorization (EUA) by May 1, 2021?",will-astrazenecas-covid-19-vaccine-receive-fda-approval-or-emergency-use-authorization-eua-by-may-1-2021,2021-05-01T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34568,FDA_FINAL_PDUFA_DECISION,ffacb1e98220dcb52aefa112,FDA approves EYLEA HD?,fda-approves-eylea-hd-by-august-31,2025-08-19T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
27386,FDA_FINAL_PDUFA_DECISION,70774f0eecd8728ddb3e3835,FDA approves Gilead’s lenacapavir for treating HIV?,fda-approves-gileads-lenacapavir-for-treating-hiv-human-immunodeficiency-virus,2025-06-19T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
3176,FDA_FINAL_PDUFA_DECISION,a8a27d33abac217eb371d683,Will the FDA approve any COVID-19 vaccination for children under 12 by November 1?,will-the-fda-approve-any-covid-19-vaccination-for-children-under-12-by-november-1,2021-11-01T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
400551,FDA_FINAL_PDUFA_DECISION,79e525561769afe638c56ed9,FDA approves AstraZeneca's Camizestrant?,fda-approves-astrazenecas-camizestrant,2026-04-30T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
26351,FDA_FINAL_PDUFA_DECISION,2eeecd66fe059125ab179563,FDA approves Merck’s clesrovimab infant RSV prevention (MK‑1654)?,fda-approves-mercks-clesrovimab-infant-rsv-prevention-mk1654,2025-06-17T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34571,FDA_FINAL_PDUFA_DECISION,a72bcf52b038db22d13b3aa0,FDA approves Dordaviprone?,fda-approves-dordaviprone,2025-08-18T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
382885,FDA_FINAL_PDUFA_DECISION,f32bb471ec5aca6c5127ed95,FDA approves Grace Therapeutics’ GTx-104?,fda-approves-grace-therapeutics-gtx-104,2026-04-23T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
482084,FDA_FINAL_PDUFA_DECISION,8a0ab89b1572565bfeb139a4,FDA approves Daraxonrasib this year?,fda-approves-daraxonrasib-this-year,2026-12-31T00:00:00Z,RIGHT_CENSORED_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,RIGHT_CENSORED_ASOF,,,,,,,RIGHT_CENSORED_ASOF,,,,false,RIGHT_CENSORED_ASOF,,,,,false,PASS,
27387,FDA_FINAL_PDUFA_DECISION,6523e86644a76f0c239613ea,FDA approves Regeneron’s Dupixent for bullous pemphigoid?,fda-approves-regenerons-dupixent-for-bullous-pemphigoid,2025-06-20T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34566,FDA_FINAL_PDUFA_DECISION,eb744fb5ac5bcb08d81756cb,FDA approves FILSPARI REMS modification?,fda-approves-filspari-rems-modification-for-igan-by-august-31,2025-08-28T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34550,FDA_FINAL_PDUFA_DECISION,653defc27c8f22ead4c81d6c,FDA approves Tonix Pharmaceuticals’ TNX-102 SL for fibromyalgia?,fda-approves-tonix-pharmaceuticals-tnx-102-sl-for-fibromyalgia-by-august-31,2025-08-15T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652165,FDA_FINAL_PDUFA_DECISION,f53bc1dfd5b2e63b95e23c01,FDA approves Otsuka's Centanafadine?,fda-approves-otsuka-centanafadine-07-24-2026,2026-07-24T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
5433,FDA_FINAL_PDUFA_DECISION,7066a7e0a64cfe5ffd51e2f5,Will the FDA give emergency use authorization or otherwise approve Molnupiravir before 2022?,will-the-fda-give-emergency-use-authorization-or-otherwise-approve-molnupiravir-before-2022,2021-12-31T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
27388,FDA_FINAL_PDUFA_DECISION,36b068fbd76e5c023bfc3606,FDA approves Unicycive’s Oxylanthanum Carbonate (OLC)?,fda-approves-unicycives-oxylanthanum-carbonate-olc,2025-06-28T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34567,FDA_FINAL_PDUFA_DECISION,9ccaebaaa9984404d9f0d628,FDA approves Donidalorsen?,fda-approves-donidalorsen-for-hereditary-angioedema-by-august-31,2025-08-21T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34555,FDA_FINAL_PDUFA_DECISION,13573bea9d3f4e7c0931703f,FDA approves Precigen’s PRGN-2012 for recurrent respiratory papillomatosis?,fda-approves-precigens-prgn-2012-for-recurrent-respiratory-papillomatosis-by-august-31,2025-08-27T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
400521,FDA_FINAL_PDUFA_DECISION,c63fba74a69f51a0dbe535fb,FDA approves Axsome Therapeutics' AXS-05?,fda-approves-axsome-therapeutics-axs-05,2026-04-30T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
34557,FDA_FINAL_PDUFA_DECISION,ad9fc91a8aac71010d648b76,FDA approves Outlook Therapeutics’ ONS-5010 for wet AMD?,fda-approves-outlook-therapeutics-ons-5010-for-wet-amd-by-august-31,2025-08-31T16:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
