route_id,venue,market_id,condition_id,ticker,slug,question,category,volume,yes_token,entry_ts,entry_yes_price,terminal_yes_price,side,gross_pnl_per_contract,net_pnl_per_contract,return_on_stake,hit,history_points,history_window_days,entry_no_price,terminal_no_price,data_tier,price_source,entry_archive_date
PM_KALSHI_CONTRACT_PNL,Kalshi,KXDRAKESUIT-25-JAN01,KXDRAKESUIT-25,KXDRAKESUIT-25-JAN01,KXDRAKESUIT-25-JAN01,"Will Drake sue over ""Not Like Us"" before Jan 1, 2025?",CORPORATE_LITIGATION_BINARY,17075.0,KXDRAKESUIT-25-JAN01,1734800400,0.07,0.0,BUY_NO,0.07,0.07,0.07526881720430109,True,46,11,,,historical,kalshi_candlesticks_60m_w4b_universe,
PM_KALSHI_CONTRACT_PNL,Kalshi,GDP-22JUN30-T0.0,GDP-22JUN30,GDP-22JUN30-T0.0,GDP-22JUN30-T0.0,Will real GDP increase by more than 0.0% in Q2 2022?,GDP_RELEASE,66773.0,GDP-22JUN30-T0.0,1657771200,0.185,0.0,BUY_NO,0.185,0.185,0.22699386503067487,True,145,14,,,historical,kalshi_candlesticks_60m_w4b_universe,
PM_KALSHI_CONTRACT_PNL,Kalshi,CPI-22MAY-T0.7,CPI-22MAY,CPI-22MAY-T0.7,CPI-22MAY-T0.7,Will **inflation** rise more than 0.7% in May?,CPI_INFLATION_RELEASE,30557.0,CPI-22MAY-T0.7,1653915600,0.305,1.0,BUY_NO,-0.6950000000000001,-0.6950000000000001,-1.0,False,148,11,,,historical,kalshi_candlesticks_60m_w4b_universe,
PM_KALSHI_CONTRACT_PNL,Kalshi,GDP-21DEC31-T5.0,GDP-21DEC31,GDP-21DEC31-T5.0,GDP-21DEC31-T5.0,Will real GDP increase by more than 5.0% in Q4 2021?,GDP_RELEASE,38501.0,GDP-21DEC31-T5.0,1642039200,0.835,1.0,BUY_YES,0.16500000000000004,0.16500000000000004,0.19760479041916174,True,127,14,,,historical,kalshi_candlesticks_60m_w4b_universe,
PM_KALSHI_CONTRACT_PNL,Kalshi,CPI-21DEC-T0.6,CPI-21DEC,CPI-21DEC-T0.6,CPI-21DEC-T0.6,Will **inflation** rise more than 0.6% in December 2021?,CPI_INFLATION_RELEASE,56945.0,CPI-21DEC-T0.6,1641060000,0.67,0.0,BUY_YES,-0.67,-0.67,-1.0,False,116,11,,,historical,kalshi_candlesticks_60m_w4b_universe,
PM_KALSHI_CONTRACT_PNL,Kalshi,CPI-21NOV-T0.8,CPI-21NOV,CPI-21NOV-T0.8,CPI-21NOV-T0.8,Will the **Consumer Price Index** rise more than 0.8% in November 2021?,CPI_INFLATION_RELEASE,19024.0,CPI-21NOV-T0.8,1638205200,0.28,0.0,BUY_NO,0.28,0.28,0.38888888888888895,True,86,11,,,historical,kalshi_candlesticks_60m_w4b_universe,
PM_KALSHI_CONTRACT_PNL,Kalshi,CPI-21OCT-T0.5,CPI-21OCT,CPI-21OCT-T0.5,CPI-21OCT-T0.5,Will the Consumer Price Index rise more than 0.5% in October?,CPI_INFLATION_RELEASE,33756.0,CPI-21OCT-T0.5,1635555600,0.505,1.0,ABSTAIN,0.0,0.0,,,81,11,,,historical,kalshi_candlesticks_60m_w4b_universe,
PM_KALSHI_CONTRACT_PNL,Kalshi,VAXXKID-21NOV04,VAXXKID,VAXXKID-21NOV04,VAXXKID-21NOV04,Will the FDA authorize a COVID-19 vaccine for children by November 4?,FDA_FINAL_PDUFA_DECISION,47877.0,VAXXKID-21NOV04,1635087600,0.965,1.0,BUY_YES,0.03500000000000003,0.03500000000000003,0.0362694300518135,True,66,11,,,historical,kalshi_candlesticks_60m_w4b_universe,
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RCWST_0726_361,W4CE1-ab0a409e13f4a1b7742a,RCWST_0726_361,RCWST_0726_361,Western US CPI,Economic Indicators,,RCWST_0726_361:YES,1785283200,0.06,0.0,BUY_NO,0.06000000000000005,0.05000000000000005,0.053191489361702184,True,13,14,0.94,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-29
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGGDP_Q226_8,W4CE1-1d9be26a6fa17dbae856,SGGDP_Q226_8,SGGDP_Q226_8,Singapore Real GDP,Economic Indicators,,SGGDP_Q226_8:YES,1785283200,0.03,0.0,BUY_NO,0.030000000000000027,0.020000000000000025,0.020618556701030955,True,13,14,0.97,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-29
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGGDP_Q226_8,W4CE1-96084499c9f8e263cb31,SGGDP_Q226_8,SGGDP_Q226_8,Singapore Real GDP,Economic Indicators,,SGGDP_Q226_8:YES,1785196800,0.03,0.0,BUY_NO,0.030000000000000027,0.020000000000000025,0.020618556701030955,True,12,13,0.97,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-28
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UNR_0726_4.8,W4CE1-38cba17ccc9f9b828c46,UNR_0726_4.8,UNR_0726_4.8,US Unemployment Rate,Economic Indicators,,UNR_0726_4.8:YES,1784851200,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-24
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_080126_240000,W4CE1-1eb3b040f238f01fde64,IJC_080126_240000,IJC_080126_240000,US Initial Jobless Claims,Economic Indicators,,IJC_080126_240000:YES,1784764800,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-23
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZUNR_0626_7.8,W4CE1-6ac061d211d536d06b38,EZUNR_0626_7.8,EZUNR_0626_7.8,Eurozone Unemployment Rate,Economic Indicators,,EZUNR_0626_7.8:YES,1784505600,0.06,0.0,BUY_NO,0.06000000000000005,0.05000000000000005,0.053191489361702184,True,9,14,0.94,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-20
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZGDP_Q226_1.4,W4CE1-da3356045f40d8051bc4,EZGDP_Q226_1.4,EZGDP_Q226_1.4,Eurozone Real GDP,Economic Indicators,,EZGDP_Q226_1.4:YES,1784246400,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-17
FORECASTEX_EVENT_CONTRACTS,ForecastEx,PCEY_0626_4,W4CE1-75fd59b1d6fca7ebcdec,PCEY_0626_4,PCEY_0626_4,Personal Consumption Expenditures Price Index,Economic Indicators,,PCEY_0626_4:YES,1784246400,0.09,0.0,BUY_NO,0.08999999999999997,0.07999999999999997,0.08791208791208788,True,10,14,0.91,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-17
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZUNR_0626_7.8,W4CE1-ddeaaa823639e130d6e5,EZUNR_0626_7.8,EZUNR_0626_7.8,Eurozone Unemployment Rate,Economic Indicators,,EZUNR_0626_7.8:YES,1784160000,0.06,0.0,BUY_NO,0.06000000000000005,0.05000000000000005,0.053191489361702184,True,10,14,0.94,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_072526_240000,W4CE1-d18c1d7b27f68b9ea8d7,IJC_072526_240000,IJC_072526_240000,US Initial Jobless Claims,Economic Indicators,,IJC_072526_240000:YES,1784160000,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,PCEY_0626_4.4,W4CE1-c1ebfe0487d8bc767aac,PCEY_0626_4.4,PCEY_0626_4.4,Personal Consumption Expenditures Price Index,Economic Indicators,,PCEY_0626_4.4:YES,1784160000,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,10,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZGDP_Q226_1.4,W4CE1-468c3f37aca6c077d323,EZGDP_Q226_1.4,EZGDP_Q226_1.4,Eurozone Real GDP,Economic Indicators,,EZGDP_Q226_1.4:YES,1784160000,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,FF_073026_4.375,W4CE1-d52b80c5436540def41f,FF_073026_4.375,FF_073026_4.375,US Fed Funds Target Rate,Economic Indicators,,FF_073026_4.375:YES,1784073600,0.01,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,10,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-15
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_071826_250000,W4CE1-ba2d0fe65c6f8353f12f,IJC_071826_250000,IJC_071826_250000,US Initial Jobless Claims,Economic Indicators,,IJC_071826_250000:YES,1783555200,0.09,0.0,BUY_NO,0.08999999999999997,0.07999999999999997,0.08791208791208788,True,10,14,0.91,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-09
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGCPI_0626_5.5,W4CE1-8f761f80cc4af175ac1d,SGCPI_0626_5.5,SGCPI_0626_5.5,Singapore Consumer Price Index,Economic Indicators,,SGCPI_0626_5.5:YES,1783555200,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,10,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-09
FORECASTEX_EVENT_CONTRACTS,ForecastEx,HKCPI_0626_3.3,W4CE1-80785da3bc0137f4661c,HKCPI_0626_3.3,HKCPI_0626_3.3,Hong Kong Consumer Price Index,Economic Indicators,,HKCPI_0626_3.3:YES,1783382400,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,10,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-07
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CACPI_0626_4.6,W4CE1-be641544bcea019f5b93,CACPI_0626_4.6,CACPI_0626_4.6,Canada Consumer Price Index,Economic Indicators,,CACPI_0626_4.6:YES,1783382400,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,9,13,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-07
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UR722_0626_99600,W4CE1-883c361c9b932e2d0e29,UR722_0626_99600,UR722_0626_99600,US Retail Sales of Food Services and Drinking Places,Economic Indicators,,UR722_0626_99600:YES,1782950400,0.0,1.0,BUY_NO,0.0,-0.01,,False,10,14,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-07-02
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CACPI_0626_4.6,W4CE1-6ea30ac2837db8f542b0,CACPI_0626_4.6,CACPI_0626_4.6,Canada Consumer Price Index,Economic Indicators,,CACPI_0626_4.6:YES,1782950400,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,10,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-02
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_071126_240000,W4CE1-0f7261f898a46539fbe9,IJC_071126_240000,IJC_071126_240000,US Initial Jobless Claims,Economic Indicators,,IJC_071126_240000:YES,1782950400,0.07,0.0,BUY_NO,0.06999999999999995,0.05999999999999995,0.06451612903225801,True,10,14,0.93,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-02
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPISP_0626_125,W4CE1-b270bb11d2c9b35784b9,CPISP_0626_125,CPISP_0626_125,Consumer Price Index of Spain,Economic Indicators,,CPISP_0626_125:YES,1782864000,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-07-01
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RCWST_0626_357,W4CE1-615d24792bcb7609facb,RCWST_0626_357,RCWST_0626_357,Western US CPI,Economic Indicators,,RCWST_0626_357:YES,1782777600,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-30
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIIN_0626_112,W4CE1-d47a60e7e81a5a0db095,CPIIN_0626_112,CPIIN_0626_112,Consumer Price Index of India,Economic Indicators,,CPIIN_0626_112:YES,1782691200,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-29
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIIN_0626_112,W4CE1-67ed489a2b9ef5c174d0,CPIIN_0626_112,CPIIN_0626_112,Consumer Price Index of India,Economic Indicators,,CPIIN_0626_112:YES,1782604800,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-28
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CAUNR_0626_8.2,W4CE1-b3677128e368f603c63c,CAUNR_0626_8.2,CAUNR_0626_8.2,Canada Unemployment Rate,Economic Indicators,,CAUNR_0626_8.2:YES,1782432000,0.0,0.0,BUY_NO,1.0,0.99,,True,12,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-26
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIGE_0626_129,W4CE1-48afd3fc673e389663ad,CPIGE_0626_129,CPIGE_0626_129,Consumer Price Index of Germany,Economic Indicators,,CPIGE_0626_129:YES,1782432000,0.0,0.0,BUY_NO,1.0,0.99,,True,12,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-26
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIY_0626_5.8,W4CE1-dad44b8e2064118dd280,CPIY_0626_5.8,CPIY_0626_5.8,US Consumer Price Index Yearly,Economic Indicators,,CPIY_0626_5.8:YES,1782345600,0.03,0.0,BUY_NO,0.030000000000000027,0.020000000000000025,0.020618556701030955,True,12,14,0.97,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-25
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_070426_240000,W4CE1-915e0095335aa60d1d81,IJC_070426_240000,IJC_070426_240000,US Initial Jobless Claims,Economic Indicators,,IJC_070426_240000:YES,1782345600,0.07,0.0,BUY_NO,0.06999999999999995,0.05999999999999995,0.06451612903225801,True,12,14,0.93,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-25
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UNR_0626_7,W4CE1-4ecd3f94ba262d11a225,UNR_0626_7,UNR_0626_7,US Unemployment Rate,Economic Indicators,,UNR_0626_7:YES,1781827200,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-19
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UNR_0626_7,W4CE1-5f11c84dd191a003bc48,UNR_0626_7,UNR_0626_7,US Unemployment Rate,Economic Indicators,,UNR_0626_7:YES,1781740800,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-18
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_062726_240000,W4CE1-5e6b11049c8e0abea28b,IJC_062726_240000,IJC_062726_240000,US Initial Jobless Claims,Economic Indicators,,IJC_062726_240000:YES,1781740800,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-18
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RGDP_Q126_5.3,W4CE1-b0c12ca6803afca70a7d,RGDP_Q126_5.3,RGDP_Q126_5.3,US Real GDP,Economic Indicators,,RGDP_Q126_5.3:YES,1781222400,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-12
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RGDP_Q126_5.3,W4CE1-599213d75aed3b78e452,RGDP_Q126_5.3,RGDP_Q126_5.3,US Real GDP,Economic Indicators,,RGDP_Q126_5.3:YES,1781136000,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-11
FORECASTEX_EVENT_CONTRACTS,ForecastEx,PCEY_0526_4.4,W4CE1-4108a5ad0a2c87b674dc,PCEY_0526_4.4,PCEY_0526_4.4,Personal Consumption Expenditures Price Index,Economic Indicators,,PCEY_0526_4.4:YES,1781136000,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-11
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_062026_240000,W4CE1-2bac682fd729a848ce31,IJC_062026_240000,IJC_062026_240000,US Initial Jobless Claims,Economic Indicators,,IJC_062026_240000:YES,1781136000,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-11
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGCPI_0526_2.2,W4CE1-df20caf393a933dd9bef,SGCPI_0526_2.2,SGCPI_0526_2.2,Singapore Consumer Price Index,Economic Indicators,,SGCPI_0526_2.2:YES,1780963200,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-09
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CACPI_0526_3.2,W4CE1-7fc557ffb105247e16ca,CACPI_0526_3.2,CACPI_0526_3.2,Canada Consumer Price Index,Economic Indicators,,CACPI_0526_3.2:YES,1780876800,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-08
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RSM_0526_2,W4CE1-4e4d60ce82c84417d68c,RSM_0526_2,RSM_0526_2,US Retail Sales Monthly,Economic Indicators,,RSM_0526_2:YES,1780876800,0.0,0.0,BUY_NO,1.0,0.99,,True,8,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-08
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_061326_250000,W4CE1-eb6276083f424ac0c33f,IJC_061326_250000,IJC_061326_250000,US Initial Jobless Claims,Economic Indicators,,IJC_061326_250000:YES,1780531200,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-04
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIJP_0526_116,W4CE1-b099c6ab06768ce39569,CPIJP_0526_116,CPIJP_0526_116,Consumer Price Index of Japan,Economic Indicators,,CPIJP_0526_116:YES,1780531200,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-04
FORECASTEX_EVENT_CONTRACTS,ForecastEx,FF_061826_4.625,W4CE1-eff3ffa75d7c258b656c,FF_061826_4.625,FF_061826_4.625,US Fed Funds Target Rate,Economic Indicators,,FF_061826_4.625:YES,1780444800,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,10,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-06-03
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UR722_0526_99600,W4CE1-a3171e39b4fc887e8b8c,UR722_0526_99600,UR722_0526_99600,US Retail Sales of Food Services and Drinking Places,Economic Indicators,,UR722_0526_99600:YES,1780444800,0.0,1.0,BUY_NO,0.0,-0.01,,False,10,14,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-06-03
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPISP_0526_125,W4CE1-fe75da9757bd0170d4db,CPISP_0526_125,CPISP_0526_125,Consumer Price Index of Spain,Economic Indicators,,CPISP_0526_125:YES,1780012800,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-29
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_060626_240000,W4CE1-792fdf9652b1e2209d20,IJC_060626_240000,IJC_060626_240000,US Initial Jobless Claims,Economic Indicators,,IJC_060626_240000:YES,1779926400,0.08,0.0,BUY_NO,0.07999999999999996,0.06999999999999997,0.0760869565217391,True,11,14,0.92,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-28
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RCWST_0526_356,W4CE1-4fd14924544e1e08c78a,RCWST_0526_356,RCWST_0526_356,Western US CPI,Economic Indicators,,RCWST_0526_356:YES,1779840000,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-27
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UNR_0526_5.1,W4CE1-ba11e16d4a6e07422c51,UNR_0526_5.1,UNR_0526_5.1,US Unemployment Rate,Economic Indicators,,UNR_0526_5.1:YES,1779408000,0.0,0.0,BUY_NO,1.0,0.99,,True,12,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-22
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_053026_250000,W4CE1-2e5b9eaa2493ac6a57a3,IJC_053026_250000,IJC_053026_250000,US Initial Jobless Claims,Economic Indicators,,IJC_053026_250000:YES,1779321600,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,12,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-21
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZUNR_0426_6.4,W4CE1-c4d54a155c50895cf17a,EZUNR_0426_6.4,EZUNR_0426_6.4,Eurozone Unemployment Rate,Economic Indicators,,EZUNR_0426_6.4:YES,1779062400,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-18
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CAGDP_Q126_2.3,W4CE1-4caf6803b40b5805ef96,CAGDP_Q126_2.3,CAGDP_Q126_2.3,Canada Real GDP,Economic Indicators,,CAGDP_Q126_2.3:YES,1778803200,0.0,0.0,BUY_NO,1.0,0.99,,True,12,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-15
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGCPI_0426_1.8,W4CE1-1d05866954ef8f4188ba,SGCPI_0426_1.8,SGCPI_0426_1.8,Singapore Consumer Price Index,Economic Indicators,,SGCPI_0426_1.8:YES,1778803200,0.7,0.0,BUY_YES,-0.7,-0.71,-1.0142857142857142,False,10,14,0.3,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-15
FORECASTEX_EVENT_CONTRACTS,ForecastEx,PCEY_0426_4.2,W4CE1-85fe06801e39042dbf27,PCEY_0426_4.2,PCEY_0426_4.2,Personal Consumption Expenditures Price Index,Economic Indicators,,PCEY_0426_4.2:YES,1779062400,0.0,0.0,BUY_NO,1.0,0.99,,True,9,10,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-18
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_052326_240000,W4CE1-509c48ee5deeb65db0f5,IJC_052326_240000,IJC_052326_240000,US Initial Jobless Claims,Economic Indicators,,IJC_052326_240000:YES,1778716800,0.0,0.0,BUY_NO,1.0,0.99,,True,12,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-14
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGGDP_Q126_9.9,W4CE1-461d265f20dc5fd18c9d,SGGDP_Q126_9.9,SGGDP_Q126_9.9,Singapore Real GDP,Economic Indicators,,SGGDP_Q126_9.9:YES,1778457600,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,13,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-11
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RSM_0426_2.5,W4CE1-145e658fd05f1eabe181,RSM_0426_2.5,RSM_0426_2.5,US Retail Sales Monthly,Economic Indicators,,RSM_0426_2.5:YES,1778457600,0.0,0.0,BUY_NO,1.0,0.99,,True,4,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-11
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGCPI_0426_2.2,W4CE1-0fd287af15b3a8cfdcf2,SGCPI_0426_2.2,SGCPI_0426_2.2,Singapore Consumer Price Index,Economic Indicators,,SGCPI_0426_2.2:YES,1778457600,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-11
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGGDP_Q126_9.9,W4CE1-a813178293afcfb84355,SGGDP_Q126_9.9,SGGDP_Q126_9.9,Singapore Real GDP,Economic Indicators,,SGGDP_Q126_9.9:YES,1778457600,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,12,13,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-11
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGGDP_Q126_9.9,W4CE1-93b13e197d544630adc4,SGGDP_Q126_9.9,SGGDP_Q126_9.9,Singapore Real GDP,Economic Indicators,,SGGDP_Q126_9.9:YES,1778284800,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,12,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-09
FORECASTEX_EVENT_CONTRACTS,ForecastEx,HKCPI_0426_2.5,W4CE1-fe544eca5b76702f516e,HKCPI_0426_2.5,HKCPI_0426_2.5,Hong Kong Consumer Price Index,Economic Indicators,,HKCPI_0426_2.5:YES,1778112000,0.06,0.0,BUY_NO,0.06000000000000005,0.05000000000000005,0.053191489361702184,True,12,14,0.94,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-07
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_051626_240000,W4CE1-d6422bfbbf02667278e0,IJC_051626_240000,IJC_051626_240000,US Initial Jobless Claims,Economic Indicators,,IJC_051626_240000:YES,1778112000,0.11,0.0,BUY_NO,0.10999999999999999,0.09999999999999999,0.11235955056179774,True,12,14,0.89,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-07
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGGDP_Q126_9.9,W4CE1-7a4c8e71443f3ce3cd41,SGGDP_Q126_9.9,SGGDP_Q126_9.9,Singapore Real GDP,Economic Indicators,,SGGDP_Q126_9.9:YES,1778112000,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,12,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-07
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CACPI_0426_3.4,W4CE1-16a83b57d4cf30b60dbb,CACPI_0426_3.4,CACPI_0426_3.4,Canada Consumer Price Index,Economic Indicators,,CACPI_0426_3.4:YES,1777939200,0.0,0.0,BUY_NO,1.0,0.99,,True,12,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-05
FORECASTEX_EVENT_CONTRACTS,ForecastEx,HKGDP_Q126_6.9,W4CE1-fae2e91fa88076073076,HKGDP_Q126_6.9,HKGDP_Q126_6.9,Hong Kong Real GDP,Economic Indicators,,HKGDP_Q126_6.9:YES,1777680000,0.02,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,12,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-02
